날짜,BPU,회원구분,CR,객단가,거래액,구매객수,트래픽
2025-03-17,e-영업2,회원,10.216346153846153,155610.303030303,39680627.272727266,255.0,2496.0
2025-03-18,e-영업2,회원,7.77292576419214,144455.66905005107,25713109.09090909,178.0,2290.0
2025-03-19,e-영업2,회원,10.628019323671497,128711.23215627347,31148118.18181818,242.0,2277.0
2025-03-20,e-영업2,회원,9.63802878325338,178961.29164952695,39550445.45454545,221.0,2293.0
2025-03-21,e-영업2,회원,11.275415896487985,134771.7958271237,32884318.18181818,244.0,2164.0
2025-03-22,e-영업2,회원,13.600661430343116,186687.75904946116,61420272.72727272,329.0,2419.0
2025-03-23,e-영업2,회원,17.119565217391305,185929.9938157081,81995127.27272727,441.0,2576.0
2025-03-24,e-영업2,회원,16.42694928084784,152525.61793045665,66196118.18181818,434.0,2642.0
2025-03-25,e-영업2,회원,14.330218068535824,154765.24209486163,56953609.090909086,368.0,2568.0
2025-03-26,e-영업2,회원,15.056360708534623,136889.7180359747,51196754.54545454,374.0,2484.0
2025-03-27,e-영업2,회원,13.514699429574376,144267.94569067293,44434527.272727266,308.0,2279.0
2025-03-28,e-영업2,회원,12.571157495256166,180282.84734133788,47774954.54545454,265.0,2108.0
2025-03-29,e-영업2,회원,12.986463620981386,184041.33846609417,56500690.90909091,307.0,2364.0
2025-03-30,e-영업2,회원,17.101105845181674,188043.37602351457,81422781.81818181,433.0,2532.0
2025-03-31,e-영업2,회원,15.439330543933055,196608.77063316086,72548636.36363636,369.0,2390.0
2025-04-01,e-영업2,회원,11.851556264964087,139232.6293235384,41352090.90909091,297.0,2506.0
2025-04-02,e-영업2,회원,16.148830072880706,161580.63053336213,68025445.45454545,421.0,2607.0
2025-04-03,e-영업2,회원,14.549744396382225,190875.0614250614,70623772.72727272,370.0,2543.0
2025-04-04,e-영업2,회원,13.666947014297728,158543.8881118881,51526763.63636363,325.0,2378.0
2025-04-05,e-영업2,회원,13.600302228938421,169568.3333333333,61044599.99999999,360.0,2647.0
2025-04-06,e-영업2,회원,17.685589519650655,198224.42947998503,96337072.72727272,486.0,2748.0
2025-04-07,e-영업2,회원,13.519134775374376,188360.75524475524,61217245.45454545,325.0,2404.0
2025-04-08,e-영업2,회원,12.407623492804357,179802.79281846678,57357090.90909091,319.0,2571.0
2025-04-09,e-영업2,회원,13.31582895723931,154754.9551856594,54938009.090909086,355.0,2666.0
2025-04-10,e-영업2,회원,15.224625623960067,163556.5822155986,59861709.090909086,366.0,2404.0
2025-04-11,e-영업2,회원,13.667523564695802,177489.65517241377,56619199.99999999,319.0,2334.0
2025-04-12,e-영업2,회원,14.024617679970161,185358.36557059962,69694745.45454545,376.0,2681.0
2025-04-13,e-영업2,회원,18.259095545732745,178583.62959200947,95899409.09090908,537.0,2941.0
2025-04-14,e-영업2,회원,13.730667672576386,135643.73126873127,49374318.18181818,364.0,2651.0
2025-04-15,e-영업2,회원,14.828137490007995,140114.55525606466,51982499.99999999,371.0,2502.0
2025-04-16,e-영업2,회원,13.970588235294118,156126.9705363888,56361836.36363636,361.0,2584.0
2025-04-17,e-영업2,회원,13.13456889605157,135493.86503067485,44171000.0,326.0,2482.0
2025-04-18,e-영업2,회원,13.036437246963562,164335.00846979106,52915872.72727273,322.0,2470.0
