날짜,BPU,쿠폰ID,쿠폰명,쿠폰유형,쿠폰할인
2025-09-22,e-영업2,NCPN0002594,(제휴 최저가 자동 쿠폰)25940원 할인,플러스,23582.0
2025-09-22,e-영업2,NCPN0002773,(제휴 최저가 자동 쿠폰)27730원 할인,플러스,25209.0
2025-09-22,e-영업2,NCPN0003006,(제휴 최저가 자동 쿠폰)30060원 할인,플러스,27327.0
2025-09-22,e-영업2,NCPN0003016,(제휴 최저가 자동 쿠폰)30160원 할인,플러스,54836.0
2025-09-22,e-영업2,NCPN0003156,(제휴 최저가 자동 쿠폰)31560원 할인,플러스,-28691.0
2025-09-22,e-영업2,NCPN0003682,(제휴 최저가 자동 쿠폰)36820원 할인,플러스,33473.0
2025-09-22,e-영업3,CPN407983,네이버쇼핑 추가할인 (e-명품_대상: 입점업체),플러스,577218.0
2025-09-23,e-영업1,CPN703554,[제휴전용] 12% 할인(IE),일반,10500.0
2025-09-23,e-영업1,CPN1449154,[제휴쿠폰] [MEN] 위클리 세일 15% 스페셜 쿠폰,일반,-103500.0
2025-09-23,e-영업1,CPN1449164,[제휴쿠폰] [WOMEN] 9월 인기 아이템 8% 쿠폰,일반,21273.0
2025-09-23,e-영업2,CPN1444951,[제휴쿠폰][OUTLET] 간절기 NEW IN! 13% 일반쿠폰,일반,-6864.0
2025-09-23,e-영업2,CPN1449116,[제휴쿠폰] [OUTLET] HOT BRAND WEEK 13%쿠폰,일반,-28345.0
2025-09-23,e-영업2,CPN1456273,[제휴쿠폰] [OUTLET] 아울렛페스타 13%쿠폰,일반,-546727.0
2025-09-23,e-영업2,CPN1461091,[제휴쿠폰] [OUTLET MEN] 마에스트로/일꼬르소/티엔지티 13%,일반,21455.0
2025-09-23,e-영업2,CPN1461093,[제휴쿠폰] [OUTLET] 가을 감성 포인트 아이템 12% 일반쿠폰,일반,35391.0
2025-09-23,e-영업2,CPN1461095,[제휴쿠폰] [OUTLETGOLF] 이글위크 12%쿠폰,일반,17964.0
2025-09-23,e-영업2,CPN1461096,[제휴쿠폰] [OUTLET BAG&ACC] 나를 위한 선물 13%쿠폰,일반,73845.0
2025-09-23,e-영업2,CPN1461098,[제휴쿠폰] [PREMIUM OUTLET] 바버 아우터 대전 13%쿠폰,일반,69300.0
2025-09-23,e-영업1,CPN1459393,[제휴쿠폰] [연휴의 모든 순간] 플러스쿠폰 6%,플러스,8718.0
2025-09-23,e-영업1,NCPN0000462,(제휴 최저가 자동 쿠폰)4620원 할인,플러스,8400.0
2025-09-23,e-영업1,NCPN0000501,(제휴 최저가 자동 쿠폰)5010원 할인,플러스,4555.0
2025-09-23,e-영업1,NCPN0001653,(제휴 최저가 자동 쿠폰)16530원 할인,플러스,30055.0
2025-09-23,e-영업1,NCPN0001671,(제휴 최저가 자동 쿠폰)16710원 할인,플러스,30382.0
2025-09-23,e-영업1,NCPN0001766,(제휴 최저가 자동 쿠폰)17660원 할인,플러스,-16055.0
2025-09-23,e-영업1,NCPN0001864,(제휴 최저가 자동 쿠폰)18640원 할인,플러스,16945.0
2025-09-23,e-영업1,NCPN0001987,(제휴 최저가 자동 쿠폰)19870원 할인,플러스,18064.0
2025-09-23,e-영업1,NCPN0002000,(제휴 최저가 자동 쿠폰)20000원 할인,플러스,18182.0
2025-09-23,e-영업1,NCPN0002261,(제휴 최저가 자동 쿠폰)22610원 할인,플러스,20555.0
2025-09-23,e-영업1,NCPN0002345,(제휴 최저가 자동 쿠폰)23450원 할인,플러스,42636.0
2025-09-23,e-영업1,NCPN0002905,(제휴 최저가 자동 쿠폰)29050원 할인,플러스,26409.0
2025-09-23,e-영업1,NCPN0003634,(제휴 최저가 자동 쿠폰)36340원 할인,플러스,33036.0
2025-09-23,e-영업2,CPN383518,[제휴전용] 10%추가할인 (이월 ACC),플러스,483809.0
2025-09-23,e-영업2,CPN383905,[제휴전용] 8%추가할인 (이월 골프),플러스,65827.0
2025-09-23,e-영업2,CPN383907,[제휴할인] 5%추가할인 (이월 남성),플러스,19527.0
2025-09-23,e-영업2,CPN384029,[제휴전용] 8%추가할인 (이월 슈즈),플러스,190082.0
2025-09-23,e-영업2,CPN384742,[제휴전용] 4%추가할인 (이월 여성),플러스,7418.0
2025-09-23,e-영업2,CPN409201,[제휴전용] 7%추가할인 (이월 여성),플러스,-119109.0
2025-09-23,e-영업2,CPN409202,[제휴전용] 9%추가할인 (이월 여성),플러스,364545.0
2025-09-23,e-영업2,CPN409203,[제휴전용] 7%추가할인 (이월 남성),플러스,164345.0
2025-09-23,e-영업2,CPN409204,[제휴전용] 9%추가할인 (이월 남성),플러스,41500.0
2025-09-23,e-영업2,CPN514212,[제휴전용] 8% 추가할인 (이월 골프),플러스,107291.0
2025-09-23,e-영업2,CPN1455843,[제휴쿠폰] [WEEKEND SALE] 플러스 5% 쿠폰,플러스,-15982.0
2025-09-23,e-영업2,CPN1459393,[제휴쿠폰] [연휴의 모든 순간] 플러스쿠폰 6%,플러스,17382.0
2025-09-23,e-영업2,NCPN0000347,(제휴 최저가 자동 쿠폰)3470원 할인,플러스,6309.0
2025-09-23,e-영업2,NCPN0000533,(제휴 최저가 자동 쿠폰)5330원 할인,플러스,14536.0
2025-09-23,e-영업2,NCPN0000570,(제휴 최저가 자동 쿠폰)5700원 할인,플러스,5182.0
2025-09-23,e-영업2,NCPN0000593,(제휴 최저가 자동 쿠폰)5930원 할인,플러스,5391.0
2025-09-23,e-영업2,NCPN0000606,(제휴 최저가 자동 쿠폰)6060원 할인,플러스,11018.0
2025-09-23,e-영업2,NCPN0000805,(제휴 최저가 자동 쿠폰)8050원 할인,플러스,7318.0
2025-09-23,e-영업2,NCPN0000899,(제휴 최저가 자동 쿠폰)8990원 할인,플러스,16345.0
2025-09-23,e-영업2,NCPN0000996,(제휴 최저가 자동 쿠폰)9960원 할인,플러스,9055.0
2025-09-23,e-영업2,NCPN0001006,(제휴 최저가 자동 쿠폰)10060원 할인,플러스,45727.0
2025-09-23,e-영업2,NCPN0001065,(제휴 최저가 자동 쿠폰)10650원 할인,플러스,9682.0
2025-09-23,e-영업2,NCPN0001073,(제휴 최저가 자동 쿠폰)10730원 할인,플러스,9755.0
2025-09-23,e-영업2,NCPN0001082,(제휴 최저가 자동 쿠폰)10820원 할인,플러스,9836.0
2025-09-23,e-영업2,NCPN0001177,(제휴 최저가 자동 쿠폰)11770원 할인,플러스,10700.0
2025-09-23,e-영업2,NCPN0001223,(제휴 최저가 자동 쿠폰)12230원 할인,플러스,11118.0
2025-09-23,e-영업2,NCPN0001255,(제휴 최저가 자동 쿠폰)12550원 할인,플러스,-11409.0
2025-09-23,e-영업2,NCPN0001311,(제휴 최저가 자동 쿠폰)13110원 할인,플러스,11918.0
2025-09-23,e-영업2,NCPN0001343,(제휴 최저가 자동 쿠폰)13430원 할인,플러스,24418.0
2025-09-23,e-영업2,NCPN0001420,(제휴 최저가 자동 쿠폰)14200원 할인,플러스,12909.0
2025-09-23,e-영업2,NCPN0001571,(제휴 최저가 자동 쿠폰)15710원 할인,플러스,14282.0
2025-09-23,e-영업2,NCPN0001601,(제휴 최저가 자동 쿠폰)16010원 할인,플러스,29109.0
2025-09-23,e-영업2,NCPN0001638,(제휴 최저가 자동 쿠폰)16380원 할인,플러스,-14891.0
2025-09-23,e-영업2,NCPN0001671,(제휴 최저가 자동 쿠폰)16710원 할인,플러스,-15191.0
2025-09-23,e-영업2,NCPN0001756,(제휴 최저가 자동 쿠폰)17560원 할인,플러스,15964.0
2025-09-23,e-영업2,NCPN0001775,(제휴 최저가 자동 쿠폰)17750원 할인,플러스,16136.0
2025-09-23,e-영업2,NCPN0001815,(제휴 최저가 자동 쿠폰)18150원 할인,플러스,16500.0
2025-09-23,e-영업2,NCPN0002000,(제휴 최저가 자동 쿠폰)20000원 할인,플러스,18182.0
2025-09-23,e-영업2,NCPN0002152,(제휴 최저가 자동 쿠폰)21520원 할인,플러스,19564.0
2025-09-23,e-영업2,NCPN0002671,(제휴 최저가 자동 쿠폰)26710원 할인,플러스,24282.0
2025-09-23,e-영업2,NCPN0003016,(제휴 최저가 자동 쿠폰)30160원 할인,플러스,82255.0
2025-09-23,e-영업2,NCPN0004051,(제휴 최저가 자동 쿠폰)40510원 할인,플러스,36827.0
2025-09-23,e-영업3,CPN407983,네이버쇼핑 추가할인 (e-명품_대상: 입점업체),플러스,1347418.0
2025-09-24,e-영업1,CPN703554,[제휴전용] 12% 할인(IE),일반,20491.0
2025-09-24,e-영업1,CPN1449164,[제휴쿠폰] [WOMEN] 9월 인기 아이템 8% 쿠폰,일반,101764.0
2025-09-24,e-영업2,CPN1433129,[제휴쿠폰][OUTLET] 여름 최종가 시즌세일! 12%쿠폰,일반,-22482.0
2025-09-24,e-영업2,CPN1444951,[제휴쿠폰][OUTLET] 간절기 NEW IN! 13% 일반쿠폰,일반,-26309.0
2025-09-24,e-영업2,CPN1456273,[제휴쿠폰] [OUTLET] 아울렛페스타 13%쿠폰,일반,-890436.0
2025-09-24,e-영업2,CPN1461091,[제휴쿠폰] [OUTLET MEN] 마에스트로/일꼬르소/티엔지티 13%,일반,42936.0
2025-09-24,e-영업2,CPN1461093,[제휴쿠폰] [OUTLET] 가을 감성 포인트 아이템 12% 일반쿠폰,일반,156145.0
2025-09-24,e-영업2,CPN1461095,[제휴쿠폰] [OUTLETGOLF] 이글위크 12%쿠폰,일반,271173.0
2025-09-24,e-영업2,CPN1461096,[제휴쿠폰] [OUTLET BAG&ACC] 나를 위한 선물 13%쿠폰,일반,333673.0
2025-09-24,e-영업2,CPN1461098,[제휴쿠폰] [PREMIUM OUTLET] 바버 아우터 대전 13%쿠폰,일반,343664.0
2025-09-24,e-영업1,CPN1459393,[제휴쿠폰] [연휴의 모든 순간] 플러스쿠폰 6%,플러스,33127.0
2025-09-24,e-영업1,NCPN0000228,(제휴 최저가 자동 쿠폰)2280원 할인,플러스,2073.0
2025-09-24,e-영업1,NCPN0000372,(제휴 최저가 자동 쿠폰)3720원 할인,플러스,16909.0
2025-09-24,e-영업1,NCPN0000803,(제휴 최저가 자동 쿠폰)8030원 할인,플러스,-7300.0
2025-09-24,e-영업1,NCPN0000810,(제휴 최저가 자동 쿠폰)8100원 할인,플러스,7364.0
2025-09-24,e-영업1,NCPN0000899,(제휴 최저가 자동 쿠폰)8990원 할인,플러스,8173.0
2025-09-24,e-영업1,NCPN0001233,(제휴 최저가 자동 쿠폰)12330원 할인,플러스,11209.0
2025-09-24,e-영업1,NCPN0001636,(제휴 최저가 자동 쿠폰)16360원 할인,플러스,14873.0
2025-09-24,e-영업1,NCPN0001653,(제휴 최저가 자동 쿠폰)16530원 할인,플러스,30055.0
2025-09-24,e-영업1,NCPN0002345,(제휴 최저가 자동 쿠폰)23450원 할인,플러스,42636.0
2025-09-24,e-영업1,NCPN0002773,(제휴 최저가 자동 쿠폰)27730원 할인,플러스,25209.0
2025-09-24,e-영업2,CPN383518,[제휴전용] 10%추가할인 (이월 ACC),플러스,393582.0
2025-09-24,e-영업2,CPN383905,[제휴전용] 8%추가할인 (이월 골프),플러스,230564.0
2025-09-24,e-영업2,CPN383907,[제휴할인] 5%추가할인 (이월 남성),플러스,90464.0
2025-09-24,e-영업2,CPN384029,[제휴전용] 8%추가할인 (이월 슈즈),플러스,253591.0
2025-09-24,e-영업2,CPN409201,[제휴전용] 7%추가할인 (이월 여성),플러스,-1327.0
2025-09-24,e-영업2,CPN409202,[제휴전용] 9%추가할인 (이월 여성),플러스,970364.0
2025-09-24,e-영업2,CPN409203,[제휴전용] 7%추가할인 (이월 남성),플러스,699709.0
2025-09-24,e-영업2,CPN409204,[제휴전용] 9%추가할인 (이월 남성),플러스,148336.0
2025-09-24,e-영업2,CPN514212,[제휴전용] 8% 추가할인 (이월 골프),플러스,66500.0
2025-09-24,e-영업2,CPN1448609,[제휴쿠폰] [WEEKEND SALE] 플러스 5% 쿠폰,플러스,-22882.0
2025-09-24,e-영업2,CPN1459393,[제휴쿠폰] [연휴의 모든 순간] 플러스쿠폰 6%,플러스,13636.0
2025-09-24,e-영업2,NCPN0000347,(제휴 최저가 자동 쿠폰)3470원 할인,플러스,3155.0
2025-09-24,e-영업2,NCPN0000397,(제휴 최저가 자동 쿠폰)3970원 할인,플러스,7218.0
2025-09-24,e-영업2,NCPN0000582,(제휴 최저가 자동 쿠폰)5820원 할인,플러스,5291.0
2025-09-24,e-영업2,NCPN0000629,(제휴 최저가 자동 쿠폰)6290원 할인,플러스,11436.0
2025-09-24,e-영업2,NCPN0000715,(제휴 최저가 자동 쿠폰)7150원 할인,플러스,6500.0
2025-09-24,e-영업2,NCPN0000803,(제휴 최저가 자동 쿠폰)8030원 할인,플러스,7300.0
2025-09-24,e-영업2,NCPN0000851,(제휴 최저가 자동 쿠폰)8510원 할인,플러스,7736.0
2025-09-24,e-영업2,NCPN0000896,(제휴 최저가 자동 쿠폰)8960원 할인,플러스,8145.0
2025-09-24,e-영업2,NCPN0000967,(제휴 최저가 자동 쿠폰)9670원 할인,플러스,8791.0
2025-09-24,e-영업2,NCPN0000996,(제휴 최저가 자동 쿠폰)9960원 할인,플러스,9055.0
2025-09-24,e-영업2,NCPN0001000,(제휴 최저가 자동 쿠폰)10000원 할인,플러스,18182.0
2025-09-24,e-영업2,NCPN0001006,(제휴 최저가 자동 쿠폰)10060원 할인,플러스,45727.0
2025-09-24,e-영업2,NCPN0001070,(제휴 최저가 자동 쿠폰)10700원 할인,플러스,19455.0
2025-09-24,e-영업2,NCPN0001073,(제휴 최저가 자동 쿠폰)10730원 할인,플러스,9755.0
2025-09-24,e-영업2,NCPN0001076,(제휴 최저가 자동 쿠폰)10760원 할인,플러스,9782.0
2025-09-24,e-영업2,NCPN0001343,(제휴 최저가 자동 쿠폰)13430원 할인,플러스,48836.0
2025-09-24,e-영업2,NCPN0001397,(제휴 최저가 자동 쿠폰)13970원 할인,플러스,12700.0
2025-09-24,e-영업2,NCPN0001412,(제휴 최저가 자동 쿠폰)14120원 할인,플러스,12836.0
2025-09-24,e-영업2,NCPN0001451,(제휴 최저가 자동 쿠폰)14510원 할인,플러스,-13191.0
2025-09-24,e-영업2,NCPN0001506,(제휴 최저가 자동 쿠폰)15060원 할인,플러스,27382.0
2025-09-24,e-영업2,NCPN0001636,(제휴 최저가 자동 쿠폰)16360원 할인,플러스,14873.0
2025-09-24,e-영업2,NCPN0001671,(제휴 최저가 자동 쿠폰)16710원 할인,플러스,15191.0
2025-09-24,e-영업2,NCPN0001756,(제휴 최저가 자동 쿠폰)17560원 할인,플러스,-15964.0
2025-09-24,e-영업2,NCPN0001814,(제휴 최저가 자동 쿠폰)18140원 할인,플러스,16491.0
2025-09-24,e-영업2,NCPN0002285,(제휴 최저가 자동 쿠폰)22850원 할인,플러스,20773.0
2025-09-24,e-영업2,NCPN0003347,(제휴 최저가 자동 쿠폰)33470원 할인,플러스,30427.0
2025-09-24,e-영업2,NCPN0003378,(제휴 최저가 자동 쿠폰)33780원 할인,플러스,30709.0
2025-09-24,e-영업3,CPN407983,네이버쇼핑 추가할인 (e-명품_대상: 입점업체),플러스,36218.0
2025-09-25,e-영업1,CPN703554,[제휴전용] 12% 할인(IE),일반,31436.0
2025-09-25,e-영업1,CPN1449164,[제휴쿠폰] [WOMEN] 9월 인기 아이템 8% 쿠폰,일반,10418.0
2025-09-25,e-영업2,CPN1444951,[제휴쿠폰][OUTLET] 간절기 NEW IN! 13% 일반쿠폰,일반,-16827.0
2025-09-25,e-영업2,CPN1456273,[제휴쿠폰] [OUTLET] 아울렛페스타 13%쿠폰,일반,-981573.0
2025-09-25,e-영업2,CPN1461091,[제휴쿠폰] [OUTLET MEN] 마에스트로/일꼬르소/티엔지티 13%,일반,66727.0
2025-09-25,e-영업2,CPN1461093,[제휴쿠폰] [OUTLET] 가을 감성 포인트 아이템 12% 일반쿠폰,일반,158655.0
2025-09-25,e-영업2,CPN1461095,[제휴쿠폰] [OUTLETGOLF] 이글위크 12%쿠폰,일반,142345.0
2025-09-25,e-영업2,CPN1461096,[제휴쿠폰] [OUTLET BAG&ACC] 나를 위한 선물 13%쿠폰,일반,348764.0
2025-09-25,e-영업2,CPN1461098,[제휴쿠폰] [PREMIUM OUTLET] 바버 아우터 대전 13%쿠폰,일반,362791.0
2025-09-25,e-영업1,CPN1459393,[제휴쿠폰] [연휴의 모든 순간] 플러스쿠폰 6%,플러스,9491.0
2025-09-25,e-영업1,NCPN0000372,(제휴 최저가 자동 쿠폰)3720원 할인,플러스,3382.0
2025-09-25,e-영업1,NCPN0000501,(제휴 최저가 자동 쿠폰)5010원 할인,플러스,4555.0
2025-09-25,e-영업1,NCPN0000609,(제휴 최저가 자동 쿠폰)6090원 할인,플러스,5536.0
2025-09-25,e-영업1,NCPN0000755,(제휴 최저가 자동 쿠폰)7550원 할인,플러스,6864.0
2025-09-25,e-영업1,NCPN0000899,(제휴 최저가 자동 쿠폰)8990원 할인,플러스,8173.0
2025-09-25,e-영업1,NCPN0001502,(제휴 최저가 자동 쿠폰)15020원 할인,플러스,13655.0
2025-09-25,e-영업1,NCPN0001653,(제휴 최저가 자동 쿠폰)16530원 할인,플러스,15027.0
2025-09-25,e-영업1,NCPN0002639,(제휴 최저가 자동 쿠폰)26390원 할인,플러스,-23991.0
2025-09-25,e-영업1,NCPN0002905,(제휴 최저가 자동 쿠폰)29050원 할인,플러스,105636.0
2025-09-25,e-영업1,NCPN0003634,(제휴 최저가 자동 쿠폰)36340원 할인,플러스,33036.0
2025-09-25,e-영업2,CPN383518,[제휴전용] 10%추가할인 (이월 ACC),플러스,433482.0
2025-09-25,e-영업2,CPN383905,[제휴전용] 8%추가할인 (이월 골프),플러스,63218.0
2025-09-25,e-영업2,CPN383907,[제휴할인] 5%추가할인 (이월 남성),플러스,91500.0
2025-09-25,e-영업2,CPN384029,[제휴전용] 8%추가할인 (이월 슈즈),플러스,257700.0
2025-09-25,e-영업2,CPN384742,[제휴전용] 4%추가할인 (이월 여성),플러스,2427.0
2025-09-25,e-영업2,CPN409201,[제휴전용] 7%추가할인 (이월 여성),플러스,64382.0
2025-09-25,e-영업2,CPN409202,[제휴전용] 9%추가할인 (이월 여성),플러스,516245.0
2025-09-25,e-영업2,CPN409203,[제휴전용] 7%추가할인 (이월 남성),플러스,198136.0
2025-09-25,e-영업2,CPN409204,[제휴전용] 9%추가할인 (이월 남성),플러스,405345.0
2025-09-25,e-영업2,CPN514212,[제휴전용] 8% 추가할인 (이월 골프),플러스,71436.0
2025-09-25,e-영업2,CPN1455843,[제휴쿠폰] [WEEKEND SALE] 플러스 5% 쿠폰,플러스,-4400.0
2025-09-25,e-영업2,CPN1459393,[제휴쿠폰] [연휴의 모든 순간] 플러스쿠폰 6%,플러스,10473.0
2025-09-25,e-영업2,NCPN0000533,(제휴 최저가 자동 쿠폰)5330원 할인,플러스,9691.0
2025-09-25,e-영업2,NCPN0000565,(제휴 최저가 자동 쿠폰)5650원 할인,플러스,5136.0
2025-09-25,e-영업2,NCPN0000715,(제휴 최저가 자동 쿠폰)7150원 할인,플러스,6500.0
2025-09-25,e-영업2,NCPN0000735,(제휴 최저가 자동 쿠폰)7350원 할인,플러스,6682.0
2025-09-25,e-영업2,NCPN0000807,(제휴 최저가 자동 쿠폰)8070원 할인,플러스,14673.0
2025-09-25,e-영업2,NCPN0000851,(제휴 최저가 자동 쿠폰)8510원 할인,플러스,7736.0
2025-09-25,e-영업2,NCPN0000897,(제휴 최저가 자동 쿠폰)8970원 할인,플러스,8155.0
2025-09-25,e-영업2,NCPN0000899,(제휴 최저가 자동 쿠폰)8990원 할인,플러스,8173.0
2025-09-25,e-영업2,NCPN0000995,(제휴 최저가 자동 쿠폰)9950원 할인,플러스,9045.0
2025-09-25,e-영업2,NCPN0000996,(제휴 최저가 자동 쿠폰)9960원 할인,플러스,9055.0
2025-09-25,e-영업2,NCPN0001000,(제휴 최저가 자동 쿠폰)10000원 할인,플러스,27273.0
2025-09-25,e-영업2,NCPN0001006,(제휴 최저가 자동 쿠폰)10060원 할인,플러스,18291.0
2025-09-25,e-영업2,NCPN0001007,(제휴 최저가 자동 쿠폰)10070원 할인,플러스,9155.0
2025-09-25,e-영업2,NCPN0001073,(제휴 최저가 자동 쿠폰)10730원 할인,플러스,9755.0
2025-09-25,e-영업2,NCPN0001082,(제휴 최저가 자동 쿠폰)10820원 할인,플러스,39345.0
2025-09-25,e-영업2,NCPN0001230,(제휴 최저가 자동 쿠폰)12300원 할인,플러스,11182.0
2025-09-25,e-영업2,NCPN0001277,(제휴 최저가 자동 쿠폰)12770원 할인,플러스,11609.0
2025-09-25,e-영업2,NCPN0001343,(제휴 최저가 자동 쿠폰)13430원 할인,플러스,12209.0
2025-09-25,e-영업2,NCPN0001362,(제휴 최저가 자동 쿠폰)13620원 할인,플러스,37145.0
2025-09-25,e-영업2,NCPN0001381,(제휴 최저가 자동 쿠폰)13810원 할인,플러스,-37664.0
2025-09-25,e-영업2,NCPN0001457,(제휴 최저가 자동 쿠폰)14570원 할인,플러스,13245.0
2025-09-25,e-영업2,NCPN0001506,(제휴 최저가 자동 쿠폰)15060원 할인,플러스,13691.0
2025-09-25,e-영업2,NCPN0001551,(제휴 최저가 자동 쿠폰)15510원 할인,플러스,-14100.0
2025-09-25,e-영업2,NCPN0001599,(제휴 최저가 자동 쿠폰)15990원 할인,플러스,14536.0
2025-09-25,e-영업2,NCPN0001615,(제휴 최저가 자동 쿠폰)16150원 할인,플러스,29364.0
2025-09-25,e-영업2,NCPN0001671,(제휴 최저가 자동 쿠폰)16710원 할인,플러스,15191.0
2025-09-25,e-영업2,NCPN0001686,(제휴 최저가 자동 쿠폰)16860원 할인,플러스,15327.0
2025-09-25,e-영업2,NCPN0001702,(제휴 최저가 자동 쿠폰)17020원 할인,플러스,15473.0
2025-09-25,e-영업2,NCPN0001814,(제휴 최저가 자동 쿠폰)18140원 할인,플러스,82455.0
2025-09-25,e-영업2,NCPN0001970,(제휴 최저가 자동 쿠폰)19700원 할인,플러스,-17909.0
2025-09-25,e-영업2,NCPN0002348,(제휴 최저가 자동 쿠폰)23480원 할인,플러스,-21345.0
2025-09-25,e-영업3,CPN407983,네이버쇼핑 추가할인 (e-명품_대상: 입점업체),플러스,1072473.0
2025-09-26,e-영업1,CPN703554,[제휴전용] 12% 할인(IE),일반,27945.0
2025-09-26,e-영업1,CPN1449164,[제휴쿠폰] [WOMEN] 9월 인기 아이템 8% 쿠폰,일반,20264.0
2025-09-26,e-영업1,CPN1465080,[제휴쿠폰] [ACC] 질스튜어트 주말 기간한정 13%쿠폰,일반,8191.0
2025-09-26,e-영업2,CPN1456273,[제휴쿠폰] [OUTLET] 아울렛페스타 13%쿠폰,일반,-685245.0
